-104,0,-1016,1424809406,Mix,2015-02-24 15:23:26,82.23.200.x,0,0,0,0
-320,400,-880,1424809409
-336,408,-872,1424809409
-336,408,-824,1424809409
-344,408,-872,1424809409
-336,408,-880,1424809409
-336,400,-880,1424809409
-344,392,-888,1424809409
-352,408,-856,1424809410,Mix,2015-02-24 15:23:31,82.23.200.x,0,0,0,0
-352,408,-856,1424809410
-336,424,-872,1424809410
-336,408,-872,1424809410
-328,400,-880,1424809410
-312,392,-880,1424809410
-328,392,-888,1424809410
-328,392,-880,1424809410
-336,368,-888,1424809410
-328,384,-880,1424809410
-328,400,-880,1424809410
-328,392,-832,1424809410
-328,376,-864,1424809410
-336,384,-880,1424809410
-336,376,-880,1424809410
-336,368,-872,1424809410
-328,376,-920,1424809410
-320,392,-880,1424809410
-320,392,-856,1424809410
-328,384,-888,1424809410
-336,384,-896,1424809410
-328,384,-904,1424809410
-328,392,-864,1424809410
-344,368,-888,1424809410
-336,384,-872,1424809411,Mix,2015-02-24 15:23:32,82.23.200.x,0,0,0,0
-352,376,-888,1424809411
-328,368,-856,1424809411
-328,360,-888,1424809411
-328,368,-872,1424809411
-328,368,-880,1424809411
-328,368,-888,1424809411
-328,368,-856,1424809411
-336,344,-864,1424809411
-336,376,-888,1424809411
-328,368,-872,1424809411
-336,352,-912,1424809411
-352,352,-864,1424809411
-336,352,-880,1424809411
-352,352,-896,1424809411
-352,344,-888,1424809411
-360,352,-888,1424809411
-360,336,-888,1424809411
-360,368,-888,1424809411
-360,368,-872,1424809411
-360,352,-888,1424809411
-360,352,-888,1424809411
-360,352,-880,1424809411
-352,352,-888,1424809411
-336,344,-888,1424809412,Mix,2015-02-24 15:23:32,82.23.200.x,0,0,0,0
-360,328,-904,1424809412
-360,344,-864,1424809412
-352,344,-888,1424809412
-344,344,-880,1424809412
-360,336,-888,1424809412
-360,336,-880,1424809412
-360,336,-888,1424809412
-360,344,-888,1424809412
-360,336,-888,1424809412
-360,336,-896,1424809412
-360,336,-864,1424809412
-360,344,-896,1424809412
-360,344,-872,1424809412
-360,344,-888,1424809412
-352,344,-872,1424809412
-352,336,-888,1424809412
-352,344,-880,1424809412
-360,344,-912,1424809412
-352,336,-888,1424809412
-352,336,-920,1424809412
-368,336,-888,1424809412
-360,328,-896,1424809412
-344,344,-896,1424809412
-360,352,-904,1424809413,Mix,2015-02-24 15:23:34,82.23.200.x,0,0,0,0
-360,344,-888,1424809413
-352,336,-856,1424809413
-360,336,-872,1424809413
-360,344,-872,1424809413
-368,352,-864,1424809413
-376,344,-896,1424809413
-352,328,-856,1424809413
-360,336,-864,1424809413
-360,320,-872,1424809413
-360,328,-912,1424809413
-352,336,-936,1424809413
-360,320,-912,1424809413
-368,312,-872,1424809413
-368,288,-864,1424809413
-360,304,-880,1424809413
-368,320,-912,1424809413
-376,328,-944,1424809413
-368,328,-864,1424809413
-368,344,-856,1424809413
-368,352,-944,1424809413
-376,360,-904,1424809413
-368,336,-856,1424809413
-352,304,-856,1424809413
-384,352,-864,1424809414,Mix,2015-02-24 15:23:35,82.23.200.x,0,0,0,0
-360,312,-832,1424809414
-320,360,-928,1424809414
-368,320,-872,1424809414
-344,312,-920,1424809414
-320,384,-920,1424809414
-384,296,-800,1424809414
-328,288,-912,1424809414
-312,376,-984,1424809414
-400,344,-848,1424809414
-376,248,-848,1424809414
-304,280,-920,1424809414
-376,320,-816,1424809414
-400,328,-872,1424809414
-336,408,-1000,1424809414
-408,376,-816,1424809414
-400,232,-784,1424809414
-304,328,-888,1424809414
-352,408,-912,1424809414
-408,400,-872,1424809414
-320,384,-872,1424809414
-296,392,-848,1424809414
-392,304,-752,1424809414
-288,384,-952,1424809414
-400,408,-872,1424809415,Mix,2015-02-24 15:23:36,82.23.200.x,0,0,0,0
-336,344,-912,1424809415
-296,352,-856,1424809415
-384,344,-872,1424809415
-368,368,-920,1424809415
-320,456,-1008,1424809415
-408,344,-736,1424809415
-360,232,-800,1424809415
-288,344,-888,1424809415
-384,448,-928,1424809415
-440,392,-840,1424809415
-344,320,-824,1424809415
-304,384,-944,1424809415
-384,360,-848,1424809415
-352,360,-920,1424809415
-312,448,-992,1424809415
-408,368,-760,1424809415
-360,280,-864,1424809415
-296,344,-912,1424809415
-392,424,-888,1424809415
-416,344,-824,1424809415
-320,368,-896,1424809415
-344,448,-928,1424809415
-424,328,-744,1424809415
-296,408,-944,1424809416,Mix,2015-02-24 15:23:37,82.23.200.x,0,0,0,0
-416,424,-880,1424809416
-384,320,-848,1424809416
-304,328,-832,1424809416
-360,400,-872,1424809416
-416,320,-816,1424809416
-328,360,-832,1424809416
-336,440,-976,1424809416
-400,352,-776,1424809416
-336,288,-840,1424809416
-288,376,-920,1424809416
-392,424,-904,1424809416
-392,336,-832,1424809416
-304,344,-816,1424809416
-344,440,-928,1424809416
-408,360,-808,1424809416
-336,336,-856,1424809416
-320,416,-984,1424809416
-408,416,-856,1424809416
-368,312,-824,1424809416
-296,336,-896,1424809416
-352,424,-904,1424809416
-400,352,-816,1424809416
-320,344,-840,1424809416
-392,416,-872,1424809417,Mix,2015-02-24 15:23:38,82.23.200.x,0,0,0,0
-336,328,-848,1424809417
-304,384,-896,1424809417
-376,416,-848,1424809417
-392,360,-832,1424809417
-328,368,-848,1424809417
-344,456,-944,1424809417
-392,392,-832,1424809417
-336,336,-832,1424809417
-320,416,-952,1424809417
-376,416,-912,1424809417
-360,344,-816,1424809417
-296,360,-832,1424809417
-344,432,-936,1424809417
-376,384,-840,1424809417
-336,320,-832,1424809417
-312,400,-896,1424809417
-384,440,-880,1424809417
-392,368,-824,1424809417
-328,368,-848,1424809417
-352,424,-904,1424809417
-376,352,-824,1424809417
-328,344,-840,1424809417
-304,416,-936,1424809417
-360,344,-808,1424809418,Mix,2015-02-24 15:23:38,82.23.200.x,0,0,0,0
-320,328,-840,1424809418
-336,432,-952,1424809418
-392,392,-872,1424809418
-344,352,-864,1424809418
-312,392,-912,1424809418
-384,408,-848,1424809418
-368,360,-816,1424809418
-320,368,-872,1424809418
-344,456,-928,1424809418
-384,384,-840,1424809418
-336,344,-848,1424809418
-320,408,-912,1424809418
-376,424,-856,1424809418
-360,352,-824,1424809418
-320,344,-848,1424809418
-344,440,-928,1424809418
-384,424,-856,1424809418
-344,360,-872,1424809418
-312,384,-864,1424809418
-384,440,-872,1424809418
-384,376,-848,1424809418
-328,352,-824,1424809418
-320,432,-920,1424809418
-344,320,-824,1424809419,Mix,2015-02-24 15:23:40,82.23.200.x,0,0,0,0
-304,384,-904,1424809419
-360,448,-896,1424809419
-384,368,-808,1424809419
-304,328,-808,1424809419
-312,392,-952,1424809419
-392,400,-840,1424809419
-368,352,-864,1424809419
-328,368,-856,1424809419
-360,432,-936,1424809419
-384,360,-848,1424809419
-344,328,-808,1424809419
-344,392,-960,1424809419
-384,416,-856,1424809419
-368,352,-840,1424809419
-312,360,-872,1424809419
-360,464,-928,1424809419
-400,392,-832,1424809419
-336,328,-816,1424809419
-320,368,-920,1424809419
-376,424,-872,1424809419
-376,368,-840,1424809419
-336,320,-808,1424809419
-328,400,-872,1424809419
-360,336,-832,1424809420,Mix,2015-02-24 15:23:40,82.23.200.x,0,0,0,0
-336,376,-864,1424809420
-368,432,-888,1424809420
-376,368,-832,1424809420
-320,320,-808,1424809420
-336,416,-928,1424809420
-392,424,-872,1424809420
-376,344,-840,1424809420
-320,344,-832,1424809420
-344,456,-888,1424809420
-384,400,-864,1424809420
-328,320,-848,1424809420
-296,376,-936,1424809420
-360,440,-872,1424809420
-352,360,-848,1424809420
-312,328,-824,1424809420
-320,424,-920,1424809420
-376,424,-872,1424809420
-360,336,-800,1424809420
-304,384,-872,1424809420
-352,448,-904,1424809420
-376,400,-824,1424809420
-320,360,-808,1424809420
-320,416,-888,1424809420
-336,368,-824,1424809421,Mix,2015-02-24 15:23:42,82.23.200.x,0,0,0,0
-312,392,-888,1424809421
-352,440,-904,1424809421
-368,352,-888,1424809421
-320,376,-872,1424809421
-336,408,-928,1424809421
-376,384,-864,1424809421
-336,328,-816,1424809421
-312,400,-896,1424809421
-376,432,-888,1424809421
-376,360,-824,1424809421
-320,336,-824,1424809421
-336,416,-928,1424809421
-392,424,-888,1424809421
-360,344,-816,1424809421
-312,368,-880,1424809421
-360,440,-936,1424809421
-400,376,-856,1424809421
-352,296,-880,1424809421
-304,384,-920,1424809421
-376,456,-920,1424809421
-384,384,-808,1424809421
-320,312,-792,1424809421
-296,408,-952,1424809421
-384,352,-832,1424809422,Mix,2015-02-24 15:23:43,82.23.200.x,0,0,0,0
-336,352,-816,1424809422
-336,432,-944,1424809422
-392,424,-912,1424809422
-360,360,-832,1424809422
-320,352,-832,1424809422
-336,432,-920,1424809422
-376,400,-864,1424809422
-336,328,-784,1424809422
-312,392,-928,1424809422
-360,456,-920,1424809422
-376,376,-880,1424809422
-312,344,-832,1424809422
-312,424,-936,1424809422
-376,432,-920,1424809422
-360,368,-824,1424809422
-328,368,-824,1424809422
-312,448,-880,1424809422
-344,432,-864,1424809422
-336,392,-840,1424809422
-328,376,-872,1424809422
-376,384,-872,1424809422
-368,360,-864,1424809422
-352,376,-880,1424809422
-384,368,-848,1424809423,Mix,2015-02-24 15:23:44,82.23.200.x,0,0,0,0
-328,360,-848,1424809423
-320,416,-928,1424809423
-376,408,-872,1424809423
-352,336,-840,1424809423
-312,360,-856,1424809423
-344,464,-944,1424809423
-384,400,-848,1424809423
-336,312,-792,1424809423
-280,376,-872,1424809423
-352,464,-936,1424809423
-368,408,-784,1424809423
-304,312,-824,1424809423
-288,392,-960,1424809423
-368,424,-904,1424809423
-376,352,-824,1424809423
-328,352,-792,1424809423
-328,440,-936,1424809423
-376,432,-840,1424809423
-352,336,-800,1424809423
-304,336,-824,1424809423
-328,456,-944,1424809423
-400,416,-896,1424809423
-336,312,-824,1424809423
-368,432,-888,1424809424,Mix,2015-02-24 15:23:44,82.23.200.x,0,0,0,0
-384,384,-784,1424809424
-328,336,-824,1424809424
-320,408,-936,1424809424
-368,424,-896,1424809424
-360,336,-840,1424809424
-312,352,-816,1424809424
-344,440,-920,1424809424
-384,400,-840,1424809424
-344,328,-816,1424809424
-288,392,-928,1424809424
-360,464,-920,1424809424
-384,376,-808,1424809424
-328,312,-792,1424809424
-312,408,-920,1424809424
-376,456,-920,1424809424
-376,368,-824,1424809424
-312,328,-800,1424809424
-320,424,-928,1424809424
-392,424,-888,1424809424
-368,344,-808,1424809424
-312,344,-832,1424809424
-336,440,-928,1424809424
-392,400,-880,1424809424
-296,360,-872,1424809425,Mix,2015-02-24 15:23:46,82.23.200.x,0,0,0,0
-344,464,-928,1424809425
-384,424,-864,1424809425
-336,336,-808,1424809425
-296,368,-880,1424809425
-344,456,-904,1424809425
-384,400,-864,1424809425
-336,336,-832,1424809425
-296,384,-904,1424809425
-360,432,-856,1424809425
-352,376,-848,1424809425
-304,336,-816,1424809425
-280,432,-936,1424809425
-360,432,-888,1424809425
-344,328,-840,1424809425
-296,352,-848,1424809425
-336,448,-928,1424809425
-392,440,-888,1424809425
-344,344,-784,1424809425
-304,352,-864,1424809425
-336,448,-952,1424809425
-400,400,-864,1424809425
-344,312,-808,1424809425
-304,384,-896,1424809425
-368,384,-824,1424809426,Mix,2015-02-24 15:23:46,82.23.200.x,0,0,0,0
-320,328,-824,1424809426
-304,408,-952,1424809426
-376,432,-904,1424809426
-368,368,-808,1424809426
-312,352,-840,1424809426
-312,448,-928,1424809426
-352,432,-888,1424809426
-344,352,-816,1424809426
-312,352,-808,1424809426
-336,440,-920,1424809426
-384,408,-856,1424809426
-344,336,-784,1424809426
-312,352,-816,1424809426
-312,432,-896,1424809426
-368,416,-872,1424809426
-344,344,-832,1424809426
-312,352,-856,1424809426
-336,416,-920,1424809426
-376,376,-864,1424809426
-344,368,-816,1424809426
-304,416,-880,1424809426
-352,416,-896,1424809426
-328,384,-848,1424809426
-344,456,-896,1424809427,Mix,2015-02-24 15:23:48,82.23.200.x,0,0,0,0
-368,400,-816,1424809427
-328,352,-800,1424809427
-320,416,-904,1424809427
-360,400,-888,1424809427
-344,328,-816,1424809427
-296,376,-864,1424809427
-328,456,-920,1424809427
-360,408,-824,1424809427
-328,368,-816,1424809427
-312,416,-888,1424809427
-368,464,-912,1424809427
-384,376,-808,1424809427
-312,344,-832,1424809427
-288,456,-896,1424809427
-392,464,-872,1424809427
-376,336,-808,1424809427
-288,344,-840,1424809427
-312,456,-976,1424809427
-392,432,-896,1424809427
-352,328,-832,1424809427
-288,384,-872,1424809427
-352,448,-912,1424809427
-384,376,-864,1424809427
-288,440,-960,1424809428,Mix,2015-02-24 15:23:48,82.23.200.x,0,0,0,0
-368,440,-896,1424809428
-360,368,-808,1424809428
-320,376,-864,1424809428
-328,472,-928,1424809428
-384,432,-888,1424809428
-328,336,-824,1424809428
-264,400,-888,1424809428
-336,464,-928,1424809428
-360,376,-808,1424809428
-296,352,-800,1424809428
-288,432,-944,1424809428
-360,464,-896,1424809428
-360,352,-816,1424809428
-296,344,-800,1424809428
-312,456,-936,1424809428
-400,456,-904,1424809428
-360,344,-792,1424809428
-304,360,-832,1424809428
-320,448,-896,1424809428
-384,456,-888,1424809428
-320,392,-832,1424809428
-272,400,-864,1424809428
-336,464,-872,1424809428
-288,376,-864,1424809429,Mix,2015-02-24 15:23:50,82.23.200.x,0,0,0,0
-304,448,-872,1424809429
-384,432,-872,1424809429
-336,328,-808,1424809429
-296,360,-856,1424809429
-336,456,-912,1424809429
-368,400,-848,1424809429
-328,344,-808,1424809429
-296,432,-880,1424809429
-368,464,-896,1424809429
-376,368,-816,1424809429
-320,320,-824,1424809429
-320,432,-920,1424809429
-384,440,-888,1424809429
-352,392,-840,1424809429
-296,376,-768,1424809429
-328,448,-936,1424809429
-376,424,-912,1424809429
-344,368,-800,1424809429
-288,416,-880,1424809429
-352,472,-880,1424809429
-384,368,-840,1424809429
-312,352,-816,1424809429
-296,448,-928,1424809429
-368,376,-848,1424809430,Mix,2015-02-24 15:23:50,82.23.200.x,0,0,0,0
-304,328,-816,1424809430
-320,456,-944,1424809430
-384,464,-880,1424809430
-360,360,-816,1424809430
-296,368,-824,1424809430
-320,440,-888,1424809430
-376,400,-848,1424809430
-328,360,-840,1424809430
-312,424,-880,1424809430
-352,448,-872,1424809430
-360,376,-824,1424809430
-320,360,-816,1424809430
-320,448,-920,1424809430
-368,440,-904,1424809430
-344,344,-800,1424809430
-304,368,-848,1424809430
-336,480,-888,1424809430
-392,456,-880,1424809430
-344,328,-800,1424809430
-296,344,-824,1424809430
-320,424,-904,1424809430
-376,432,-872,1424809430
-336,360,-808,1424809430
-312,464,-928,1424809431,Mix,2015-02-24 15:23:52,82.23.200.x,0,0,0,0
-384,408,-848,1424809431
-328,328,-800,1424809431
-288,400,-888,1424809431
-344,472,-944,1424809431
-384,408,-832,1424809431
-320,320,-800,1424809431
-296,400,-904,1424809431
-352,504,-976,1424809431
-392,424,-816,1424809431
-328,328,-760,1424809431
-288,400,-880,1424809431
-352,480,-928,1424809431
-392,416,-808,1424809431
-328,328,-808,1424809431
-288,408,-912,1424809431
-352,488,-896,1424809431
-376,392,-832,1424809431
-328,328,-776,1424809431
-280,424,-896,1424809431
-360,496,-912,1424809431
-376,408,-824,1424809431
-312,360,-800,1424809431
-296,448,-872,1424809431
-368,392,-808,1424809432,Mix,2015-02-24 15:23:53,82.23.200.x,0,0,0,0
-328,320,-800,1424809432
-304,424,-848,1424809432
-352,480,-912,1424809432
-400,392,-808,1424809432
-320,336,-816,1424809432
-296,432,-920,1424809432
-376,456,-904,1424809432
-376,384,-824,1424809432
-312,328,-824,1424809432
-288,424,-936,1424809432
-384,440,-912,1424809432
-368,360,-808,1424809432
-312,344,-808,1424809432
-304,480,-952,1424809432
-384,472,-904,1424809432
-368,368,-808,1424809432
-280,360,-856,1424809432
-320,456,-920,1424809432
-408,424,-896,1424809432
-360,344,-816,1424809432
-312,368,-832,1424809432
-328,456,-896,1424809432
-384,440,-856,1424809432
-304,344,-856,1424809433,Mix,2015-02-24 15:23:54,82.23.200.x,0,0,0,0
-320,456,-928,1424809433
-400,424,-856,1424809433
-352,352,-800,1424809433
-288,352,-832,1424809433
-320,456,-928,1424809433
-384,432,-872,1424809433
-352,352,-832,1424809433
-304,368,-856,1424809433
-344,432,-912,1424809433
-384,416,-856,1424809433
-360,344,-840,1424809433
-296,408,-888,1424809433
-336,488,-896,1424809433
-376,376,-848,1424809433
-304,320,-864,1424809433
-288,424,-904,1424809433
-368,464,-896,1424809433
-360,392,-800,1424809433
-320,352,-808,1424809433
-320,448,-896,1424809433
-376,464,-864,1424809433
-360,384,-848,1424809433
-312,376,-832,1424809433
-384,440,-880,1424809434,Mix,2015-02-24 15:23:55,82.23.200.x,0,0,0,0
-360,352,-792,1424809434
-312,368,-872,1424809434
-352,472,-928,1424809434
-376,416,-864,1424809434
-344,328,-808,1424809434
-304,408,-856,1424809434
-360,488,-920,1424809434
-384,392,-816,1424809434
-320,344,-816,1424809434
-296,448,-912,1424809434
-376,480,-896,1424809434
-376,376,-800,1424809434
-328,320,-808,1424809434
-312,432,-912,1424809434
-368,488,-920,1424809434
-368,384,-832,1424809434
-328,344,-784,1424809434
-304,408,-912,1424809434
-360,448,-912,1424809434
-368,392,-880,1424809434
-312,344,-864,1424809434
-304,400,-872,1424809434
-360,440,-888,1424809434
-288,368,-832,1424809435,Mix,2015-02-24 15:23:56,82.23.200.x,0,0,0,0
-304,504,-952,1424809435
-392,456,-872,1424809435
-376,352,-816,1424809435
-312,336,-800,1424809435
-320,448,-912,1424809435
-376,472,-904,1424809435
-360,400,-832,1424809435
-304,384,-864,1424809435
-320,448,-904,1424809435
-368,432,-888,1424809435
-328,384,-816,1424809435
-312,432,-896,1424809435
-368,440,-872,1424809435
-360,360,-792,1424809435
-312,368,-824,1424809435
-296,496,-928,1424809435
-368,456,-872,1424809435
-344,360,-776,1424809435
-296,312,-840,1424809435
-280,440,-944,1424809435
-360,472,-928,1424809435
-368,400,-824,1424809435
-304,352,-792,1424809435
-352,480,-880,1424809436,Mix,2015-02-24 15:23:56,82.23.200.x,0,0,0,0
-360,408,-832,1424809436
-320,360,-816,1424809436
-296,400,-896,1424809436
-344,456,-888,1424809436
-360,400,-856,1424809436
-312,360,-776,1424809436
-296,440,-904,1424809436
-360,440,-880,1424809436
-336,384,-808,1424809436
-312,376,-840,1424809436
-320,464,-912,1424809436
-368,456,-872,1424809436
-352,352,-816,1424809436
-296,344,-824,1424809436
-320,472,-936,1424809436
-384,456,-896,1424809436
-360,360,-808,1424809436
-304,352,-808,1424809436
-312,464,-920,1424809436
-376,480,-904,1424809436
-352,376,-816,1424809436
-304,328,-808,1424809436
-304,416,-904,1424809436
-360,432,-856,1424809437,Mix,2015-02-24 15:23:58,82.23.200.x,0,0,0,0
-304,400,-840,1424809437
-320,424,-856,1424809437
-352,416,-864,1424809437
-344,392,-848,1424809437
-320,424,-880,1424809437
-336,432,-912,1424809437
-360,368,-856,1424809437
-336,368,-816,1424809437
-312,464,-928,1424809437
-368,456,-864,1424809437
-360,368,-800,1424809437
-328,352,-824,1424809437
-304,472,-920,1424809437
-360,472,-888,1424809437
-360,392,-848,1424809437
-320,360,-816,1424809437
-312,448,-904,1424809437
-376,448,-872,1424809437
-352,384,-832,1424809437
-304,368,-856,1424809437
-320,488,-912,1424809437
-368,440,-872,1424809437
-360,360,-816,1424809437
-336,464,-944,1424809438,Mix,2015-02-24 15:23:58,82.23.200.x,0,0,0,0
-376,408,-832,1424809438
-344,376,-840,1424809438
-304,408,-880,1424809438
-344,496,-936,1424809438
-368,408,-840,1424809438
-320,368,-792,1424809438
-304,432,-888,1424809438
-360,480,-896,1424809438
-376,408,-864,1424809438
-328,352,-784,1424809438
-296,432,-904,1424809438
-352,464,-888,1424809438
-352,376,-808,1424809438
-312,352,-800,1424809438
-304,440,-944,1424809438
-368,456,-840,1424809438
-352,384,-800,1424809438
-320,360,-808,1424809438
-312,456,-896,1424809438
-360,416,-896,1424809438
-352,376,-808,1424809438
-312,416,-840,1424809438
-320,456,-944,1424809438
-336,352,-800,1424809439,Mix,2015-02-24 15:24:00,82.23.200.x,0,0,0,0
-280,416,-896,1424809439
-352,472,-928,1424809439
-384,384,-864,1424809439
-344,328,-768,1424809439
-304,432,-912,1424809439
-352,480,-912,1424809439
-392,384,-808,1424809439
-312,328,-784,1424809439
-288,448,-920,1424809439
-360,472,-888,1424809439
-352,376,-800,1424809439
-304,360,-800,1424809439
-296,448,-936,1424809439
-368,456,-928,1424809439
-352,376,-824,1424809439
-312,352,-832,1424809439
-320,456,-912,1424809439
-384,440,-880,1424809439
-360,360,-816,1424809439
-288,368,-832,1424809439
-312,496,-944,1424809439
-384,456,-872,1424809439
-368,336,-784,1424809439
-280,488,-960,1424809440,Mix,2015-02-24 15:24:00,82.23.200.x,0,0,0,0
-376,504,-920,1424809440
-352,368,-800,1424809440
-288,344,-832,1424809440
-280,440,-904,1424809440
-360,496,-896,1424809440
-352,432,-888,1424809440
-312,360,-872,1424809440
-312,432,-912,1424809440
-360,432,-856,1424809440
-376,384,-824,1424809440
-336,424,-856,1424809440
-344,496,-896,1424809440
-384,416,-880,1424809440
-352,344,-768,1424809440
-296,424,-920,1424809440
-344,544,-960,1424809440
-392,448,-848,1424809440
-336,336,-768,1424809440
-280,384,-856,1424809440
-328,520,-936,1424809440
-376,472,-880,1424809440
-328,352,-784,1424809440
-272,360,-824,1424809440
-368,488,-896,1424809441,Mix,2015-02-24 15:24:02,82.23.200.x,0,0,0,0
-352,376,-808,1424809441
-328,344,-848,1424809441
-320,488,-952,1424809441
-400,440,-832,1424809441
-376,344,-776,1424809441
-320,368,-864,1424809441
-336,472,-960,1424809441
-392,432,-824,1424809441
-368,344,-768,1424809441
-320,392,-848,1424809441
-344,496,-920,1424809441
-392,432,-880,1424809441
-344,344,-784,1424809441
-296,376,-840,1424809441
-328,496,-944,1424809441
-376,440,-872,1424809441
-344,360,-808,1424809441
-304,384,-832,1424809441
-328,464,-904,1424809441
-336,416,-856,1424809441
-320,360,-848,1424809441
-312,416,-904,1424809441
-368,440,-872,1424809441
-304,352,-832,1424809442,Mix,2015-02-24 15:24:02,82.23.200.x,0,0,0,0
-312,456,-960,1424809442
-384,464,-872,1424809442
-368,376,-816,1424809442
-320,376,-872,1424809442
-320,480,-912,1424809442
-384,480,-880,1424809442
-360,376,-824,1424809442
-304,384,-832,1424809442
-328,480,-912,1424809442
-384,448,-856,1424809442
-352,352,-784,1424809442
-312,352,-832,1424809442
-320,472,-944,1424809442
-392,464,-888,1424809442
-352,360,-808,1424809442
-304,376,-824,1424809442
-320,480,-928,1424809442
-384,456,-880,1424809442
-352,368,-816,1424809442
-312,360,-832,1424809442
-328,472,-896,1424809442
-384,440,-848,1424809442
-360,352,-784,1424809442
-336,496,-928,1424809443,Mix,2015-02-24 15:24:04,82.23.200.x,0,0,0,0
-368,424,-864,1424809443
-320,400,-816,1424809443
-304,440,-896,1424809443
-368,432,-856,1424809443
-360,376,-832,1424809443
-312,440,-904,1424809443
-344,488,-952,1424809443
-376,416,-824,1424809443
-336,328,-776,1424809443
-296,416,-896,1424809443
-360,520,-968,1424809443
-392,432,-824,1424809443
-336,336,-784,1424809443
-288,392,-832,1424809443
-336,496,-912,1424809443
-376,440,-840,1424809443
-328,376,-808,1424809443
-288,384,-856,1424809443
-352,480,-920,1424809443
-400,424,-832,1424809443
-344,344,-792,1424809443
-304,392,-872,1424809443
-344,488,-920,1424809443
-328,352,-800,1424809444,Mix,2015-02-24 15:24:05,82.23.200.x,0,0,0,0
-296,384,-880,1424809444
-344,448,-880,1424809444
-376,400,-872,1424809444
-320,416,-824,1424809444
-336,496,-952,1424809444
-384,448,-832,1424809444
-344,360,-800,1424809444
-288,360,-872,1424809444
-320,472,-912,1424809444
-360,416,-872,1424809444
-344,368,-816,1424809444
-320,416,-864,1424809444
-336,496,-920,1424809444
-376,424,-848,1424809444
-344,344,-784,1424809444
-328,384,-864,1424809444
-352,480,-928,1424809444
-408,424,-824,1424809444
-352,352,-808,1424809444
-320,392,-880,1424809444
-360,456,-872,1424809444
-368,424,-816,1424809444
-328,384,-832,1424809444
-376,464,-848,1424809445,Mix,2015-02-24 15:24:06,82.23.200.x,0,0,0,0
-352,384,-800,1424809445
-320,368,-848,1424809445
-328,488,-928,1424809445
-384,440,-848,1424809445
-352,352,-792,1424809445
-320,352,-832,1424809445
-336,488,-888,1424809445
-384,472,-872,1424809445
-360,376,-808,1424809445
-312,352,-824,1424809445
-312,472,-920,1424809445
-376,472,-896,1424809445
-352,400,-800,1424809445
-304,360,-808,1424809445
-320,472,-928,1424809445
-376,464,-856,1424809445
-336,392,-816,1424809445
-280,400,-872,1424809445
-328,464,-904,1424809445
-392,400,-808,1424809445
-312,344,-840,1424809445
-280,456,-928,1424809445
-368,488,-840,1424809445
-312,352,-816,1424809446,Mix,2015-02-24 15:24:06,82.23.200.x,0,0,0,0
-304,448,-904,1424809446
-360,440,-904,1424809446
-352,384,-824,1424809446
-312,416,-864,1424809446
-344,488,-912,1424809446
-376,408,-816,1424809446
